IdMeasurePoint;Timestamp;Season;Imported;Exported;R1;R2;R3;R4
5111;2025-04-08T23:00:00+02:00;E;0,289;0,000;0,000;0,000;0,000;0,118
5111;2025-04-09T00:00:00+02:00;E;0,188;0,000;0,001;0,000;0,000;0,094
41423;2025-04-08T01:00:00+02:00;E;0,171;0,000;0,000;0,000;0,000;0,161
41423;2025-04-08T02:00:00+02:00;E;0,148;0,000;0,000;0,000;0,000;0,153
41423;2025-04-08T03:00:00+02:00;E;0,121;0,000;0,000;0,000;0,000;0,148
41423;2025-04-08T04:00:00+02:00;E;0,129;0,000;0,000;0,000;0,000;0,149
41423;2025-04-08T05:00:00+02:00;E;0,131;0,000;0,000;0,000;0,000;0,147
41423;2025-04-08T06:00:00+02:00;E;0,127;0,000;0,000;0,000;0,000;0,150
41423;2025-04-08T07:00:00+02:00;E;0,127;0,000;0,000;0,000;0,000;0,150
41423;2025-04-08T08:00:00+02:00;E;0,202;0,000;0,000;0,000;0,000;0,147
41423;2025-04-08T09:00:00+02:00;E;0,209;0,000;0,000;0,000;0,000;0,164
41423;2025-04-08T10:00:00+02:00;E;0,154;0,000;0,000;0,000;0,000;0,162
41423;2025-04-08T11:00:00+02:00;E;0,487;0,000;0,000;0,000;0,000;0,159
41423;2025-04-08T12:00:00+02:00;E;0,190;0,000;0,000;0,000;0,000;0,147
41423;2025-04-08T13:00:00+02:00;E;0,706;0,000;0,000;0,000;0,000;0,157
41423;2025-04-08T14:00:00+02:00;E;0,877;0,000;0,000;0,000;0,000;0,170
41423;2025-04-08T15:00:00+02:00;E;0,589;0,000;0,071;0,000;0,000;0,149
41423;2025-04-08T16:00:00+02:00;E;1,982;0,000;0,448;0,000;0,000;0,000
41423;2025-04-08T17:00:00+02:00;E;1,693;0,000;0,297;0,000;0,000;0,053
41423;2025-04-08T18:00:00+02:00;E;0,260;0,000;0,000;0,000;0,000;0,136
41423;2025-04-08T19:00:00+02:00;E;0,183;0,000;0,000;0,000;0,000;0,125
41423;2025-04-08T20:00:00+02:00;E;0,371;0,000;0,000;0,000;0,000;0,135
41423;2025-04-08T21:00:00+02:00;E;0,846;0,000;0,000;0,000;0,000;0,173
41423;2025-04-08T22:00:00+02:00;E;0,442;0,000;0,000;0,000;0,000;0,261
41423;2025-04-08T23:00:00+02:00;E;0,362;0,000;0,000;0,000;0,000;0,162
41423;2025-04-09T00:00:00+02:00;E;0,266;0,000;0,000;0,000;0,000;0,163
19565;2025-04-08T01:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T02:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T03:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T04:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T05:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
19565;2025-04-08T06:00:00+02:00;E;0,000;0,000;0,000;0,000;0,000;0,000
