IdMeasurePoint,Timestamp,Imported,Exported,R1,R2,R3,R4
9228,2025-03-30T07:00:00+02:00,0.189,0.0,0.002,0.0,0.0,0.155
9228,2025-03-30T08:00:00+02:00,0.109,0.0,0.0,0.0,0.0,0.131
9228,2025-03-30T09:00:00+02:00,0.0,0.424,0.0,0.0,0.071,0.001
9228,2025-03-30T10:00:00+02:00,0.0,1.25,0.0,0.005,0.075,0.0
9228,2025-03-30T11:00:00+02:00,0.0,1.674,0.0,0.015,0.069,0.0
9228,2025-03-30T12:00:00+02:00,0.046,1.309,0.001,0.018,0.035,0.028
9228,2025-03-30T13:00:00+02:00,0.0,1.662,0.0,0.009,0.044,0.0
9228,2025-03-30T14:00:00+02:00,0.0,2.324,0.0,0.001,0.077,0.0
9228,2025-03-30T15:00:00+02:00,0.0,2.097,0.0,0.001,0.079,0.0
9228,2025-03-30T16:00:00+02:00,0.0,1.65,0.0,0.007,0.077,0.0
9228,2025-03-30T17:00:00+02:00,0.001,0.957,0.003,0.0,0.079,0.0
9228,2025-03-30T18:00:00+02:00,0.011,0.356,0.0,0.0,0.072,0.01
9228,2025-03-30T19:00:00+02:00,0.148,0.033,0.0,0.0,0.027,0.05
9228,2025-03-30T20:00:00+02:00,0.254,0.0,0.009,0.0,0.0,0.088
9228,2025-03-30T21:00:00+02:00,1.0,0.0,0.0,0.0,0.0,0.174
9228,2025-03-30T22:00:00+02:00,0.275,0.0,0.0,0.0,0.0,0.166
9228,2025-03-30T23:00:00+02:00,0.208,0.0,0.0,0.0,0.0,0.157
9228,2025-03-31T00:00:00+02:00,0.199,0.0,0.0,0.0,0.0,0.159
24065,2025-03-30T01:00:00+01:00,0.718,0.0,0.002,0.0,0.0,0.105
24065,2025-03-30T03:00:00+02:00,1.02,0.0,0.002,0.0,0.0,0.082
24065,2025-03-30T04:00:00+02:00,0.181,0.0,0.001,0.0,0.0,0.075
24065,2025-03-30T05:00:00+02:00,0.208,0.0,0.001,0.0,0.0,0.067
24065,2025-03-30T06:00:00+02:00,0.177,0.0,0.001,0.0,0.0,0.072
24065,2025-03-30T07:00:00+02:00,0.185,0.0,0.0,0.0,0.0,0.074
24065,2025-03-30T08:00:00+02:00,0.173,0.0,0.001,0.0,0.0,0.072
24065,2025-03-30T09:00:00+02:00,0.077,0.055,0.001,0.001,0.027,0.031
24065,2025-03-30T10:00:00+02:00,0.415,0.106,0.254,0.0,0.019,0.001
24065,2025-03-30T11:00:00+02:00,0.18,0.019,0.227,0.109,0.0,0.0
24065,2025-03-30T12:00:00+02:00,0.015,0.13,0.081,0.273,0.0,0.0
24065,2025-03-30T13:00:00+02:00,0.296,0.174,0.071,0.281,0.0,0.0
24065,2025-03-30T14:00:00+02:00,0.57,0.132,0.199,0.21,0.0,0.0
24065,2025-03-30T15:00:00+02:00,0.401,0.122,0.142,0.241,0.0,0.0
24065,2025-03-30T16:00:00+02:00,0.017,0.069,0.117,0.265,0.0,0.0
24065,2025-03-30T17:00:00+02:00,0.11,0.004,0.301,0.061,0.0,0.0
24065,2025-03-30T18:00:00+02:00,0.382,0.0,0.36,0.0,0.0,0.0
24065,2025-03-30T19:00:00+02:00,0.982,0.0,0.367,0.0,0.0,0.0
24065,2025-03-30T20:00:00+02:00,1.034,0.0,0.302,0.0,0.0,0.0
24065,2025-03-30T21:00:00+02:00,2.008,0.0,0.215,0.0,0.0,0.021
24065,2025-03-30T22:00:00+02:00,0.437,0.0,0.001,0.0,0.0,0.133
24065,2025-03-30T23:00:00+02:00,0.594,0.0,0.0,0.0,0.0,0.165
24065,2025-03-31T00:00:00+02:00,0.495,0.0,0.001,0.0,0.0,0.095
10382,2025-03-30T01:00:00+01:00,0.119,0.0,0.0,0.0,0.0,0.381
10382,2025-03-30T03:00:00+02:00,0.101,0.0,0.0,0.0,0.0,0.39
10382,2025-03-30T04:00:00+02:00,0.103,0.0,0.0,0.0,0.0,0.38
10382,2025-03-30T05:00:00+02:00,0.109,0.0,0.0,0.0,0.0,0.375
10382,2025-03-30T06:00:00+02:00,0.11,0.0,0.0,0.0,0.0,0.378
10382,2025-03-30T07:00:00+02:00,0.098,0.0,0.0,0.0,0.0,0.388
10382,2025-03-30T08:00:00+02:00,0.099,0.0,0.0,0.0,0.0,0.381
10382,2025-03-30T09:00:00+02:00,0.139,0.0,0.0,0.0,0.0,0.38
10382,2025-03-30T10:00:00+02:00,0.112,0.0,0.0,0.0,0.0,0.375
10382,2025-03-30T11:00:00+02:00,0.239,0.0,0.0,0.0,0.0,0.399
10382,2025-03-30T12:00:00+02:00,0.404,0.0,0.0,0.0,0.0,0.394
10382,2025-03-30T13:00:00+02:00,0.126,0.0,0.0,0.0,0.0,0.386
10382,2025-03-30T14:00:00+02:00,0.399,0.0,0.0,0.0,0.0,0.385
10382,2025-03-30T15:00:00+02:00,0.193,0.0,0.0,0.0,0.0,0.404
10382,2025-03-30T16:00:00+02:00,0.196,0.0,0.0,0.0,0.0,0.397
10382,2025-03-30T17:00:00+02:00,0.14,0.0,0.0,0.0,0.0,0.383
10382,2025-03-30T18:00:00+02:00,0.104,0.0,0.0,0.0,0.0,0.374
10382,2025-03-30T19:00:00+02:00,0.117,0.0,0.0,0.0,0.0,0.395
10382,2025-03-30T20:00:00+02:00,0.119,0.0,0.0,0.0,0.0,0.389
10382,2025-03-30T21:00:00+02:00,0.139,0.0,0.0,0.0,0.0,0.373
10382,2025-03-30T22:00:00+02:00,0.253,0.0,0.0,0.0,0.0,0.413
10382,2025-03-30T23:00:00+02:00,0.471,0.0,0.0,0.0,0.0,0.218
10382,2025-03-31T00:00:00+02:00,0.118,0.0,0.0,0.0,0.0,0.383
1010051481,2025-03-30T01:00:00+01:00,2.236,0.0,0.0,0.0,0.0,0.154
1010051481,2025-03-30T03:00:00+02:00,2.284,0.0,0.0,0.0,0.0,0.163
1010051481,2025-03-30T04:00:00+02:00,1.496,0.0,0.0,0.0,0.0,0.177
1010051481,2025-03-30T05:00:00+02:00,0.338,0.0,0.0,0.0,0.0,0.177
1010051481,2025-03-30T06:00:00+02:00,0.415,0.0,0.0,0.0,0.0,0.159
1010051481,2025-03-30T07:00:00+02:00,0.272,0.0,0.0,0.0,0.0,0.177
1010051481,2025-03-30T08:00:00+02:00,0.791,0.0,0.0,0.0,0.0,0.17
1010051481,2025-03-30T09:00:00+02:00,1.485,0.0,0.0,0.0,0.0,0.158
1010051481,2025-03-30T10:00:00+02:00,0.829,0.0,0.0,0.0,0.0,0.174
1010051481,2025-03-30T11:00:00+02:00,0.239,0.0,0.0,0.0,0.0,0.183
1010051481,2025-03-30T12:00:00+02:00,0.673,0.0,0.0,0.0,0.0,0.167
1010051481,2025-03-30T13:00:00+02:00,0.312,0.0,0.0,0.0,0.0,0.156
1010051481,2025-03-30T14:00:00+02:00,0.212,0.0,0.0,0.0,0.0,0.166
1010051481,2025-03-30T15:00:00+02:00,0.115,0.0,0.0,0.0,0.0,0.166
1010051481,2025-03-30T16:00:00+02:00,0.269,0.0,0.0,0.0,0.0,0.168
1010051481,2025-03-30T17:00:00+02:00,0.225,0.0,0.0,0.0,0.0,0.189
1010051481,2025-03-30T18:00:00+02:00,0.31,0.0,0.0,0.0,0.0,0.194
1010051481,2025-03-30T19:00:00+02:00,0.548,0.0,0.0,0.0,0.0,0.169
1010051481,2025-03-30T20:00:00+02:00,0.419,0.0,0.0,0.0,0.0,0.176
1010051481,2025-03-30T21:00:00+02:00,0.205,0.0,0.0,0.0,0.0,0.148
1010051481,2025-03-30T22:00:00+02:00,0.107,0.0,0.0,0.0,0.0,0.145
1010051481,2025-03-30T23:00:00+02:00,1.514,0.0,0.0,0.0,0.0,0.139
1010051481,2025-03-31T00:00:00+02:00,0.955,0.0,0.0,0.0,0.0,0.149
59474,2025-03-30T01:00:00+01:00,0.116,0.0,0.0,0.0,0.0,0.014
59474,2025-03-30T03:00:00+02:00,0.137,0.0,0.0,0.0,0.0,0.031
59474,2025-03-30T04:00:00+02:00,0.121,0.0,0.0,0.0,0.0,0.014
59474,2025-03-30T05:00:00+02:00,0.076,0.0,0.0,0.0,0.0,0.027
59474,2025-03-30T06:00:00+02:00,0.048,0.0,0.0,0.0,0.0,0.035
59474,2025-03-30T07:00:00+02:00,0.085,0.0,0.0,0.0,0.0,0.029
59474,2025-03-30T08:00:00+02:00,0.186,0.0,0.0,0.0,0.0,0.015
59474,2025-03-30T09:00:00+02:00,0.251,0.0,0.0,0.0,0.0,0.032
59474,2025-03-30T10:00:00+02:00,0.096,0.0,0.006,0.0,0.0,0.001
59474,2025-03-30T11:00:00+02:00,0.031,0.0,0.0,0.0,0.0,0.011
59474,2025-03-30T12:00:00+02:00,0.065,0.0,0.001,0.0,0.0,0.012
59474,2025-03-30T13:00:00+02:00,0.619,0.0,0.0,0.0,0.0,0.01
59474,2025-03-30T14:00:00+02:00,0.765,0.0,0.0,0.0,0.0,0.02
59474,2025-03-30T15:00:00+02:00,1.202,0.0,0.0,0.0,0.0,0.056
59474,2025-03-30T16:00:00+02:00,1.316,0.0,0.0,0.0,0.0,0.038
59474,2025-03-30T17:00:00+02:00,0.677,0.0,0.0,0.0,0.0,0.041
59474,2025-03-30T18:00:00+02:00,0.293,0.0,0.0,0.0,0.0,0.052
59474,2025-03-30T19:00:00+02:00,0.348,0.0,0.0,0.0,0.0,0.037
59474,2025-03-30T20:00:00+02:00,0.784,0.0,0.0,0.0,0.0,0.044
59474,2025-03-30T21:00:00+02:00,0.704,0.0,0.0,0.0,0.0,0.035
59474,2025-03-30T22:00:00+02:00,0.616,0.0,0.0,0.0,0.0,0.041
59474,2025-03-30T23:00:00+02:00,0.655,0.0,0.0,0.0,0.0,0.033
59474,2025-03-31T00:00:00+02:00,0.453,0.0,0.0,0.0,0.0,0.033
4648,2025-03-30T01:00:00+01:00,0.656,0.0,0.008,0.0,0.0,0.115
4648,2025-03-30T03:00:00+02:00,0.383,0.0,0.008,0.0,0.0,0.093
4648,2025-03-30T04:00:00+02:00,0.219,0.0,0.008,0.0,0.0,0.107
4648,2025-03-30T05:00:00+02:00,0.305,0.0,0.009,0.0,0.0,0.136
4648,2025-03-30T06:00:00+02:00,0.279,0.0,0.004,0.0,0.0,0.132
4648,2025-03-30T07:00:00+02:00,0.277,0.0,0.006,0.0,0.0,0.136
4648,2025-03-30T08:00:00+02:00,0.245,0.0,0.006,0.0,0.0,0.121
4648,2025-03-30T09:00:00+02:00,0.189,0.0,0.01,0.0,0.0,0.084
4648,2025-03-30T10:00:00+02:00,0.139,0.0,0.009,0.0,0.0,0.085
4648,2025-03-30T11:00:00+02:00,0.19,0.0,0.01,0.0,0.0,0.081
4648,2025-03-30T12:00:00+02:00,0.435,0.0,0.015,0.0,0.0,0.069
4648,2025-03-30T13:00:00+02:00,0.459,0.0,0.01,0.0,0.0,0.09
4648,2025-03-30T14:00:00+02:00,0.383,0.0,0.011,0.0,0.0,0.081
4648,2025-03-30T15:00:00+02:00,1.452,0.0,0.007,0.0,0.0,0.079
4648,2025-03-30T16:00:00+02:00,1.22,0.0,0.023,0.0,0.0,0.072
4648,2025-03-30T17:00:00+02:00,1.454,0.0,0.027,0.0,0.0,0.077
4648,2025-03-30T18:00:00+02:00,1.363,0.0,0.007,0.0,0.0,0.086
4648,2025-03-30T19:00:00+02:00,1.972,0.0,0.013,0.0,0.0,0.068
4648,2025-03-30T20:00:00+02:00,2.704,0.0,0.105,0.0,0.0,0.0
4648,2025-03-30T21:00:00+02:00,2.478,0.0,0.044,0.0,0.0,0.0
4648,2025-03-30T22:00:00+02:00,1.473,0.0,0.02,0.0,0.0,0.055
4648,2025-03-30T23:00:00+02:00,1.457,0.0,0.011,0.0,0.0,0.09
4648,2025-03-31T00:00:00+02:00,0.646,0.0,0.006,0.0,0.0,0.128
29292,2025-03-30T01:00:00+01:00,0.885,0.0,0.261,0.0,0.0,0.0
29292,2025-03-30T03:00:00+02:00,0.874,0.0,0.253,0.0,0.0,0.0
29292,2025-03-30T04:00:00+02:00,0.886,0.0,0.276,0.0,0.0,0.0
29292,2025-03-30T05:00:00+02:00,0.878,0.0,0.267,0.0,0.0,0.0
29292,2025-03-30T06:00:00+02:00,0.89,0.0,0.281,0.0,0.0,0.0
29292,2025-03-30T07:00:00+02:00,0.878,0.0,0.275,0.0,0.0,0.0
29292,2025-03-30T08:00:00+02:00,0.897,0.0,0.304,0.0,0.0,0.0
29292,2025-03-30T09:00:00+02:00,0.911,0.0,0.34,0.0,0.0,0.0
29292,2025-03-30T10:00:00+02:00,0.884,0.0,0.263,0.0,0.0,0.0
29292,2025-03-30T11:00:00+02:00,0.869,0.0,0.252,0.0,0.0,0.0
29292,2025-03-30T12:00:00+02:00,0.88,0.0,0.265,0.0,0.0,0.0
29292,2025-03-30T13:00:00+02:00,0.868,0.0,0.258,0.0,0.0,0.0
29292,2025-03-30T14:00:00+02:00,0.909,0.0,0.279,0.0,0.0,0.0
29292,2025-03-30T15:00:00+02:00,0.902,0.0,0.27,0.0,0.0,0.0
29292,2025-03-30T16:00:00+02:00,0.886,0.0,0.284,0.0,0.0,0.0
29292,2025-03-30T17:00:00+02:00,0.864,0.0,0.26,0.0,0.0,0.0
29292,2025-03-30T18:00:00+02:00,0.894,0.0,0.256,0.0,0.0,0.0
29292,2025-03-30T19:00:00+02:00,0.93,0.0,0.365,0.0,0.0,0.0
29292,2025-03-30T20:00:00+02:00,0.868,0.0,0.251,0.0,0.0,0.0
29292,2025-03-30T21:00:00+02:00,0.877,0.0,0.229,0.0,0.0,0.0
29292,2025-03-30T22:00:00+02:00,0.866,0.0,0.215,0.0,0.0,0.0
29292,2025-03-30T23:00:00+02:00,0.881,0.0,0.24,0.0,0.0,0.0
29292,2025-03-31T00:00:00+02:00,0.878,0.0,0.241,0.0,0.0,0.0
61086,2025-03-30T01:00:00+01:00,0.239,0.0,0.001,0.0,0.0,0.02
61086,2025-03-30T03:00:00+02:00,0.017,0.0,0.0,0.0,0.0,0.036
61086,2025-03-30T04:00:00+02:00,0.066,0.0,0.0,0.0,0.0,0.021
61086,2025-03-30T05:00:00+02:00,0.208,0.0,0.0,0.0,0.0,0.033
61086,2025-03-30T06:00:00+02:00,0.065,0.0,0.006,0.0,0.0,0.022
61086,2025-03-30T07:00:00+02:00,0.068,0.0,0.004,0.0,0.0,0.023
61086,2025-03-30T08:00:00+02:00,0.201,0.0,0.0,0.0,0.0,0.036
61086,2025-03-30T09:00:00+02:00,0.057,0.0,0.0,0.0,0.0,0.024
61086,2025-03-30T10:00:00+02:00,0.051,0.0,0.0,0.0,0.0,0.025
61086,2025-03-30T11:00:00+02:00,0.068,0.0,0.009,0.0,0.0,0.036
61086,2025-03-30T12:00:00+02:00,1.38,0.0,0.0,0.0,0.0,0.02
61086,2025-03-30T13:00:00+02:00,1.277,0.0,0.023,0.0,0.0,0.023
61086,2025-03-30T14:00:00+02:00,0.446,0.0,0.0,0.0,0.0,0.031
61086,2025-03-30T15:00:00+02:00,0.208,0.0,0.0,0.0,0.0,0.025
61086,2025-03-30T16:00:00+02:00,0.064,0.0,0.0,0.0,0.0,0.029
61086,2025-03-30T17:00:00+02:00,0.029,0.0,0.001,0.0,0.0,0.035
61086,2025-03-30T18:00:00+02:00,0.221,0.0,0.0,0.0,0.0,0.024
61086,2025-03-30T19:00:00+02:00,0.049,0.0,0.0,0.0,0.0,0.028
61086,2025-03-30T20:00:00+02:00,0.025,0.0,0.0,0.0,0.0,0.035
61086,2025-03-30T21:00:00+02:00,0.227,0.0,0.001,0.0,0.0,0.024
61086,2025-03-30T22:00:00+02:00,0.066,0.0,0.0,0.0,0.0,0.033
61086,2025-03-30T23:00:00+02:00,0.415,0.0,0.094,0.0,0.0,0.005
61086,2025-03-31T00:00:00+02:00,1.071,0.0,0.075,0.0,0.0,0.002
34918,2025-03-30T01:00:00+01:00,0.007,0.0,0.0,0.0,0.0,0.141
34918,2025-03-30T03:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.142
34918,2025-03-30T04:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.142
34918,2025-03-30T05:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.143
34918,2025-03-30T06:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.142
34918,2025-03-30T07:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.144
34918,2025-03-30T08:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.141
34918,2025-03-30T09:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.142
34918,2025-03-30T10:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.14
34918,2025-03-30T11:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.141
34918,2025-03-30T12:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.14
34918,2025-03-30T13:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.141
34918,2025-03-30T14:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.142
34918,2025-03-30T15:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.142
34918,2025-03-30T16:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.143
34918,2025-03-30T17:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.141
34918,2025-03-30T18:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.14
34918,2025-03-30T19:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.141
34918,2025-03-30T20:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.14
34918,2025-03-30T21:00:00+02:00,0.007,0.0,0.0,0.0,0.0,0.137
34918,2025-03-30T22:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.138
34918,2025-03-30T23:00:00+02:00,0.005,0.0,0.0,0.0,0.0,0.138
34918,2025-03-31T00:00:00+02:00,0.006,0.0,0.0,0.0,0.0,0.14
3153,2025-03-30T01:00:00+01:00,0.179,0.0,0.0,0.0,0.0,0.3
3153,2025-03-30T03:00:00+02:00,0.182,0.0,0.0,0.0,0.0,0.301
3153,2025-03-30T04:00:00+02:00,0.182,0.0,0.0,0.0,0.0,0.301
3153,2025-03-30T05:00:00+02:00,0.182,0.0,0.001,0.0,0.0,0.302
3153,2025-03-30T06:00:00+02:00,0.273,0.0,0.054,0.0,0.0,0.299
3153,2025-03-30T07:00:00+02:00,0.384,0.0,0.124,0.0,0.0,0.297
3153,2025-03-30T08:00:00+02:00,0.376,0.0,0.114,0.0,0.0,0.292
3153,2025-03-30T09:00:00+02:00,0.472,0.0,0.175,0.0,0.0,0.288
3153,2025-03-30T10:00:00+02:00,0.245,0.0,0.043,0.0,0.0,0.295
3153,2025-03-30T11:00:00+02:00,0.172,0.0,0.0,0.0,0.0,0.297
3153,2025-03-30T12:00:00+02:00,0.463,0.0,0.169,0.0,0.0,0.287
3153,2025-03-30T13:00:00+02:00,0.618,0.0,0.258,0.0,0.0,0.288
3153,2025-03-30T14:00:00+02:00,0.507,0.0,0.199,0.0,0.0,0.284
3153,2025-03-30T15:00:00+02:00,0.735,0.0,0.338,0.0,0.0,0.281
3153,2025-03-30T16:00:00+02:00,0.571,0.0,0.242,0.0,0.0,0.285
3153,2025-03-30T17:00:00+02:00,0.441,0.0,0.163,0.0,0.0,0.293
3153,2025-03-30T18:00:00+02:00,0.54,0.0,0.227,0.0,0.0,0.284
3153,2025-03-30T19:00:00+02:00,0.347,0.0,0.107,0.0,0.0,0.289
3153,2025-03-30T20:00:00+02:00,0.367,0.0,0.114,0.0,0.0,0.292
3153,2025-03-30T21:00:00+02:00,0.289,0.0,0.064,0.0,0.0,0.289
3153,2025-03-30T22:00:00+02:00,0.822,0.0,0.365,0.0,0.0,0.281
3153,2025-03-30T23:00:00+02:00,0.561,0.0,0.223,0.0,0.0,0.289
3153,2025-03-31T00:00:00+02:00,0.182,0.0,0.002,0.0,0.0,0.298
18940,2025-03-30T01:00:00+01:00,0.192,0.0,0.137,0.0,0.0,0.001
18940,2025-03-30T03:00:00+02:00,0.227,0.0,0.132,0.0,0.0,0.006
18940,2025-03-30T04:00:00+02:00,0.27,0.0,0.141,0.0,0.0,0.005
18940,2025-03-30T05:00:00+02:00,0.273,0.0,0.186,0.0,0.0,0.0
18940,2025-03-30T06:00:00+02:00,0.18,0.0,0.097,0.0,0.0,0.008
18940,2025-03-30T07:00:00+02:00,0.299,0.0,0.197,0.0,0.0,0.0
18940,2025-03-30T08:00:00+02:00,0.159,0.0,0.092,0.0,0.0,0.008
18940,2025-03-30T09:00:00+02:00,0.32,0.0,0.198,0.0,0.0,0.0
18940,2025-03-30T10:00:00+02:00,0.253,0.0,0.144,0.0,0.0,0.0
18940,2025-03-30T11:00:00+02:00,0.348,0.0,0.1,0.0,0.0,0.0
18940,2025-03-30T12:00:00+02:00,0.503,0.0,0.2,0.0,0.0,0.0
18940,2025-03-30T13:00:00+02:00,0.763,0.0,0.299,0.0,0.0,0.0
18940,2025-03-30T14:00:00+02:00,0.512,0.0,0.325,0.0,0.0,0.0
18940,2025-03-30T15:00:00+02:00,0.434,0.0,0.155,0.0,0.0,0.0
18940,2025-03-30T16:00:00+02:00,0.422,0.0,0.235,0.0,0.0,0.0
18940,2025-03-30T17:00:00+02:00,0.513,0.0,0.186,0.0,0.0,0.0
18940,2025-03-30T18:00:00+02:00,1.055,0.0,0.152,0.0,0.0,0.001
18940,2025-03-30T19:00:00+02:00,0.432,0.0,0.131,0.0,0.0,0.0
18940,2025-03-30T20:00:00+02:00,0.367,0.0,0.245,0.0,0.0,0.0
18940,2025-03-30T21:00:00+02:00,0.387,0.0,0.154,0.0,0.0,0.0
18940,2025-03-30T22:00:00+02:00,0.208,0.0,0.063,0.0,0.0,0.028
18940,2025-03-30T23:00:00+02:00,0.432,0.0,0.155,0.0,0.0,0.0
18940,2025-03-31T00:00:00+02:00,0.335,0.0,0.138,0.0,0.0,0.0
53781,2025-03-30T01:00:00+01:00,0.102,0.0,0.0,0.0,0.0,0.169
53781,2025-03-30T03:00:00+02:00,0.091,0.0,0.0,0.0,0.0,0.165
53781,2025-03-30T04:00:00+02:00,0.566,0.0,0.002,0.0,0.0,0.134
53781,2025-03-30T05:00:00+02:00,0.089,0.0,0.0,0.0,0.0,0.147
53781,2025-03-30T06:00:00+02:00,0.053,0.0,0.0,0.0,0.0,0.149
53781,2025-03-30T07:00:00+02:00,0.044,0.0,0.0,0.0,0.0,0.148
53781,2025-03-30T08:00:00+02:00,0.04,0.0,0.0,0.0,0.0,0.147
53781,2025-03-30T09:00:00+02:00,0.035,0.0,0.0,0.0,0.0,0.147
53781,2025-03-30T10:00:00+02:00,0.087,0.0,0.007,0.0,0.0,0.128
53781,2025-03-30T11:00:00+02:00,0.085,0.0,0.0,0.0,0.0,0.16
53781,2025-03-30T12:00:00+02:00,0.068,0.0,0.0,0.0,0.0,0.154
53781,2025-03-30T13:00:00+02:00,0.176,0.0,0.004,0.0,0.0,0.143
53781,2025-03-30T14:00:00+02:00,0.27,0.0,0.024,0.0,0.0,0.0
53781,2025-03-30T15:00:00+02:00,0.302,0.0,0.039,0.0,0.0,0.061
53781,2025-03-30T16:00:00+02:00,0.224,0.0,0.004,0.0,0.0,0.134
53781,2025-03-30T17:00:00+02:00,0.067,0.0,0.0,0.0,0.0,0.147
