IdMeasurePoint,Timestamp,Imported,Exported,R1,R2,R3,R4
9228,2025-04-07T09:00:00+02:00,0.003,0.409,0.0,0.0,0.078,0.008
9228,2025-04-07T10:00:00+02:00,0.003,1.139,0.003,0.009,0.072,0.001
9228,2025-04-07T11:00:00+02:00,0.359,1.113,0.211,0.022,0.034,0.0
9228,2025-04-07T12:00:00+02:00,0.446,0.717,0.57,0.064,0.004,0.0
9228,2025-04-07T13:00:00+02:00,0.317,0.942,0.685,0.729,0.0,0.0
9228,2025-04-07T14:00:00+02:00,0.362,0.899,0.746,0.724,0.0,0.0
9228,2025-04-07T15:00:00+02:00,0.019,1.118,0.044,0.493,0.032,0.0
9228,2025-04-07T16:00:00+02:00,0.293,0.962,0.34,0.032,0.046,0.0
9228,2025-04-07T17:00:00+02:00,0.395,0.574,0.367,0.014,0.05,0.0
9228,2025-04-07T18:00:00+02:00,0.609,0.31,0.505,0.007,0.042,0.0
9228,2025-04-07T19:00:00+02:00,0.481,0.087,0.343,0.002,0.042,0.012
9228,2025-04-07T20:00:00+02:00,0.109,0.0,0.002,0.0,0.0,0.088
9228,2025-04-07T21:00:00+02:00,0.194,0.0,0.0,0.0,0.0,0.147
9228,2025-04-07T22:00:00+02:00,0.206,0.0,0.0,0.0,0.0,0.17
9228,2025-04-07T23:00:00+02:00,0.199,0.0,0.0,0.0,0.0,0.17
9228,2025-04-08T00:00:00+02:00,0.196,0.0,0.0,0.0,0.0,0.168
10382,2025-04-07T01:00:00+02:00,0.111,0.0,0.0,0.0,0.0,0.377
10382,2025-04-07T02:00:00+02:00,0.108,0.0,0.0,0.0,0.0,0.383
10382,2025-04-07T03:00:00+02:00,0.098,0.0,0.0,0.0,0.0,0.397
10382,2025-04-07T04:00:00+02:00,0.109,0.0,0.0,0.0,0.0,0.393
10382,2025-04-07T05:00:00+02:00,0.113,0.0,0.0,0.0,0.0,0.385
10382,2025-04-07T06:00:00+02:00,0.181,0.0,0.0,0.0,0.0,0.296
10382,2025-04-07T07:00:00+02:00,0.471,0.0,0.0,0.0,0.0,0.091
10382,2025-04-07T08:00:00+02:00,0.47,0.0,0.0,0.0,0.0,0.229
10382,2025-04-07T09:00:00+02:00,0.102,0.0,0.0,0.0,0.0,0.363
10382,2025-04-07T10:00:00+02:00,0.097,0.0,0.0,0.0,0.0,0.365
10382,2025-04-07T11:00:00+02:00,0.087,0.0,0.0,0.0,0.0,0.375
10382,2025-04-07T12:00:00+02:00,0.097,0.0,0.0,0.0,0.0,0.371
10382,2025-04-07T13:00:00+02:00,0.114,0.0,0.0,0.0,0.0,0.369
10382,2025-04-07T14:00:00+02:00,0.136,0.0,0.0,0.0,0.0,0.381
10382,2025-04-07T15:00:00+02:00,0.11,0.0,0.0,0.0,0.0,0.388
10382,2025-04-07T16:00:00+02:00,0.195,0.0,0.0,0.0,0.0,0.333
10382,2025-04-07T17:00:00+02:00,0.183,0.0,0.0,0.0,0.0,0.4
10382,2025-04-07T18:00:00+02:00,0.13,0.0,0.0,0.0,0.0,0.389
10382,2025-04-07T19:00:00+02:00,0.183,0.0,0.0,0.0,0.0,0.405
10382,2025-04-07T20:00:00+02:00,0.58,0.0,0.0,0.0,0.0,0.386
10382,2025-04-07T21:00:00+02:00,0.38,0.0,0.0,0.0,0.0,0.163
10382,2025-04-07T22:00:00+02:00,0.404,0.0,0.0,0.0,0.0,0.074
10382,2025-04-07T23:00:00+02:00,0.368,0.0,0.0,0.0,0.0,0.085
10382,2025-04-08T00:00:00+02:00,0.508,0.0,0.0,0.0,0.0,0.087
18237,2025-04-07T01:00:00+02:00,0.248,0.0,0.052,0.0,0.0,0.0
18237,2025-04-07T02:00:00+02:00,0.179,0.0,0.014,0.0,0.0,0.023
18237,2025-04-07T03:00:00+02:00,0.187,0.0,0.013,0.0,0.0,0.018
18237,2025-04-07T04:00:00+02:00,0.111,0.0,0.019,0.0,0.0,0.022
18237,2025-04-07T05:00:00+02:00,0.084,0.0,0.019,0.0,0.0,0.024
18237,2025-04-07T06:00:00+02:00,0.073,0.0,0.015,0.0,0.0,0.031
18237,2025-04-07T07:00:00+02:00,0.074,0.0,0.015,0.0,0.0,0.029
18237,2025-04-07T08:00:00+02:00,0.075,0.0,0.014,0.0,0.0,0.028
18237,2025-04-07T09:00:00+02:00,0.082,0.0,0.016,0.0,0.0,0.023
18237,2025-04-07T10:00:00+02:00,0.067,0.0,0.023,0.0,0.0,0.019
18237,2025-04-07T11:00:00+02:00,0.067,0.0,0.023,0.0,0.0,0.02
18237,2025-04-07T12:00:00+02:00,0.07,0.0,0.022,0.0,0.0,0.019
18237,2025-04-07T13:00:00+02:00,0.14,0.0,0.003,0.0,0.0,0.046
18237,2025-04-07T14:00:00+02:00,0.336,0.0,0.051,0.0,0.0,0.0
18237,2025-04-07T15:00:00+02:00,0.223,0.0,0.022,0.0,0.0,0.0
18237,2025-04-07T16:00:00+02:00,0.185,0.0,0.012,0.0,0.0,0.019
18237,2025-04-07T17:00:00+02:00,0.185,0.0,0.014,0.0,0.0,0.023
18237,2025-04-07T18:00:00+02:00,0.131,0.0,0.005,0.0,0.0,0.057
18237,2025-04-07T19:00:00+02:00,0.183,0.0,0.013,0.0,0.0,0.034
18237,2025-04-07T20:00:00+02:00,1.915,0.0,0.005,0.0,0.0,0.035
18237,2025-04-07T21:00:00+02:00,2.134,0.0,0.0,0.0,0.0,0.057
18237,2025-04-07T22:00:00+02:00,0.305,0.0,0.043,0.0,0.0,0.039
18237,2025-04-07T23:00:00+02:00,0.926,0.0,0.365,0.0,0.0,0.0
18237,2025-04-08T00:00:00+02:00,0.33,0.0,0.164,0.0,0.0,0.009
1010051481,2025-04-07T01:00:00+02:00,0.1,0.0,0.0,0.0,0.0,0.143
1010051481,2025-04-07T02:00:00+02:00,0.066,0.0,0.0,0.0,0.0,0.143
1010051481,2025-04-07T03:00:00+02:00,0.134,0.0,0.0,0.0,0.0,0.146
1010051481,2025-04-07T04:00:00+02:00,0.101,0.0,0.0,0.0,0.0,0.161
1010051481,2025-04-07T05:00:00+02:00,0.035,0.0,0.0,0.0,0.0,0.163
1010051481,2025-04-07T06:00:00+02:00,0.143,0.0,0.0,0.0,0.0,0.142
1010051481,2025-04-07T07:00:00+02:00,0.354,0.0,0.0,0.0,0.0,0.134
1010051481,2025-04-07T08:00:00+02:00,0.101,0.0,0.0,0.0,0.0,0.13
1010051481,2025-04-07T09:00:00+02:00,0.207,0.0,0.0,0.0,0.0,0.14
1010051481,2025-04-07T10:00:00+02:00,0.162,0.0,0.0,0.0,0.0,0.14
1010051481,2025-04-07T11:00:00+02:00,0.131,0.0,0.0,0.0,0.0,0.137
1010051481,2025-04-07T12:00:00+02:00,0.034,0.0,0.0,0.0,0.0,0.147
1010051481,2025-04-07T13:00:00+02:00,0.106,0.0,0.0,0.0,0.0,0.151
1010051481,2025-04-07T14:00:00+02:00,0.145,0.0,0.0,0.0,0.0,0.135
1010051481,2025-04-07T15:00:00+02:00,0.068,0.0,0.0,0.0,0.0,0.137
1010051481,2025-04-07T16:00:00+02:00,0.119,0.0,0.0,0.0,0.0,0.14
1010051481,2025-04-07T17:00:00+02:00,0.121,0.0,0.0,0.0,0.0,0.141
1010051481,2025-04-07T18:00:00+02:00,0.115,0.0,0.0,0.0,0.0,0.142
1010051481,2025-04-07T19:00:00+02:00,0.056,0.0,0.0,0.0,0.0,0.145
1010051481,2025-04-07T20:00:00+02:00,1.709,0.0,0.0,0.0,0.0,0.15
1010051481,2025-04-07T21:00:00+02:00,2.245,0.0,0.0,0.0,0.0,0.139
1010051481,2025-04-07T22:00:00+02:00,0.577,0.0,0.0,0.0,0.0,0.139
1010051481,2025-04-07T23:00:00+02:00,0.881,0.0,0.0,0.0,0.0,0.159
1010051481,2025-04-08T00:00:00+02:00,0.44,0.0,0.0,0.0,0.0,0.138
51949,2025-04-07T01:00:00+02:00,0.145,0.0,0.001,0.0,0.0,0.062
51949,2025-04-07T02:00:00+02:00,0.086,0.0,0.0,0.0,0.0,0.054
51949,2025-04-07T03:00:00+02:00,0.1,0.0,0.0,0.0,0.0,0.054
51949,2025-04-07T04:00:00+02:00,0.424,0.0,0.0,0.0,0.0,0.053
51949,2025-04-07T05:00:00+02:00,0.165,0.0,0.001,0.0,0.0,0.067
51949,2025-04-07T06:00:00+02:00,0.167,0.0,0.0,0.0,0.0,0.076
51949,2025-04-07T07:00:00+02:00,1.55,0.0,0.0,0.0,0.0,0.055
51949,2025-04-07T08:00:00+02:00,0.157,0.0,0.005,0.0,0.0,0.062
51949,2025-04-07T09:00:00+02:00,0.806,0.0,0.0,0.0,0.0,0.072
51949,2025-04-07T10:00:00+02:00,0.148,0.0,0.001,0.0,0.0,0.051
51949,2025-04-07T11:00:00+02:00,0.172,0.0,0.0,0.0,0.0,0.064
51949,2025-04-07T12:00:00+02:00,0.304,0.0,0.0,0.0,0.0,0.076
51949,2025-04-07T13:00:00+02:00,0.286,0.0,0.0,0.0,0.0,0.076
51949,2025-04-07T14:00:00+02:00,0.288,0.0,0.0,0.0,0.0,0.056
51949,2025-04-07T15:00:00+02:00,0.217,0.0,0.004,0.0,0.0,0.054
51949,2025-04-07T16:00:00+02:00,0.275,0.0,0.005,0.0,0.0,0.084
51949,2025-04-07T17:00:00+02:00,0.597,0.0,0.0,0.0,0.0,0.094
51949,2025-04-07T18:00:00+02:00,0.399,0.0,0.0,0.0,0.0,0.098
51949,2025-04-07T19:00:00+02:00,0.785,0.0,0.0,0.0,0.0,0.1
51949,2025-04-07T20:00:00+02:00,0.397,0.0,0.001,0.0,0.0,0.105
51949,2025-04-07T21:00:00+02:00,0.58,0.0,0.0,0.0,0.0,0.088
51949,2025-04-07T22:00:00+02:00,0.266,0.0,0.0,0.0,0.0,0.078
51949,2025-04-07T23:00:00+02:00,0.224,0.0,0.0,0.0,0.0,0.076
51949,2025-04-08T00:00:00+02:00,0.126,0.0,0.0,0.0,0.0,0.057
61086,2025-04-07T01:00:00+02:00,0.063,0.0,0.001,0.0,0.0,0.021
61086,2025-04-07T02:00:00+02:00,0.23,0.0,0.0,0.0,0.0,0.022
61086,2025-04-07T03:00:00+02:00,0.02,0.0,0.0,0.0,0.0,0.036
61086,2025-04-07T04:00:00+02:00,0.162,0.0,0.001,0.0,0.0,0.012
61086,2025-04-07T05:00:00+02:00,0.215,0.0,0.001,0.0,0.0,0.031
61086,2025-04-07T06:00:00+02:00,0.048,0.0,0.0,0.0,0.0,0.026
61086,2025-04-07T07:00:00+02:00,0.06,0.0,0.0,0.0,0.0,0.022
61086,2025-04-07T08:00:00+02:00,0.062,0.0,0.001,0.0,0.0,0.022
61086,2025-04-07T09:00:00+02:00,0.212,0.0,0.0,0.0,0.0,0.035
61086,2025-04-07T10:00:00+02:00,0.056,0.0,0.0,0.0,0.0,0.022
61086,2025-04-07T11:00:00+02:00,1.417,0.0,0.045,0.0,0.0,0.015
61086,2025-04-07T12:00:00+02:00,1.151,0.0,0.0,0.0,0.0,0.024
61086,2025-04-07T13:00:00+02:00,1.161,0.0,0.001,0.0,0.0,0.033
61086,2025-04-07T14:00:00+02:00,1.061,0.0,0.0,0.0,0.0,0.024
61086,2025-04-07T15:00:00+02:00,0.416,0.0,0.021,0.0,0.0,0.017
61086,2025-04-07T16:00:00+02:00,0.033,0.0,0.0,0.0,0.0,0.031
61086,2025-04-07T17:00:00+02:00,0.068,0.0,0.0,0.0,0.0,0.02
61086,2025-04-07T18:00:00+02:00,0.229,0.0,0.001,0.0,0.0,0.02
61086,2025-04-07T19:00:00+02:00,0.114,0.0,0.0,0.0,0.0,0.027
61086,2025-04-07T20:00:00+02:00,0.049,0.0,0.001,0.0,0.0,0.026
61086,2025-04-07T21:00:00+02:00,0.24,0.0,0.0,0.0,0.0,0.022
61086,2025-04-07T22:00:00+02:00,0.224,0.0,0.037,0.0,0.0,0.015
61086,2025-04-07T23:00:00+02:00,0.728,0.0,0.021,0.0,0.0,0.013
61086,2025-04-08T00:00:00+02:00,0.047,0.0,0.0,0.0,0.0,0.04
34606,2025-04-07T01:00:00+02:00,0.088,0.0,0.0,0.0,0.0,0.082
34606,2025-04-07T02:00:00+02:00,0.102,0.0,0.0,0.0,0.0,0.08
34606,2025-04-07T03:00:00+02:00,0.09,0.0,0.0,0.0,0.0,0.081
34606,2025-04-07T04:00:00+02:00,0.077,0.0,0.0,0.0,0.0,0.08
34606,2025-04-07T05:00:00+02:00,0.093,0.0,0.0,0.0,0.0,0.084
34606,2025-04-07T06:00:00+02:00,0.098,0.0,0.0,0.0,0.0,0.08
34606,2025-04-07T07:00:00+02:00,0.095,0.0,0.0,0.0,0.0,0.081
34606,2025-04-07T08:00:00+02:00,0.078,0.0,0.0,0.0,0.0,0.058
34606,2025-04-07T09:00:00+02:00,0.028,0.0,0.0,0.0,0.0,0.035
34606,2025-04-07T10:00:00+02:00,0.023,0.0,0.0,0.0,0.0,0.035
34606,2025-04-07T11:00:00+02:00,0.023,0.0,0.0,0.0,0.0,0.036
34606,2025-04-07T12:00:00+02:00,0.022,0.0,0.0,0.0,0.0,0.034
34606,2025-04-07T13:00:00+02:00,0.024,0.0,0.0,0.0,0.0,0.036
34606,2025-04-07T14:00:00+02:00,0.028,0.0,0.0,0.0,0.0,0.035
34606,2025-04-07T15:00:00+02:00,0.027,0.0,0.0,0.0,0.0,0.036
34606,2025-04-07T16:00:00+02:00,0.028,0.0,0.0,0.0,0.0,0.035
34606,2025-04-07T17:00:00+02:00,0.027,0.0,0.0,0.0,0.0,0.036
34606,2025-04-07T18:00:00+02:00,0.028,0.0,0.0,0.0,0.0,0.035
34606,2025-04-07T19:00:00+02:00,0.024,0.0,0.0,0.0,0.0,0.037
34606,2025-04-07T20:00:00+02:00,0.023,0.0,0.0,0.0,0.0,0.036
34606,2025-04-07T21:00:00+02:00,0.596,0.0,0.0,0.0,0.0,0.092
34606,2025-04-07T22:00:00+02:00,0.25,0.0,0.0,0.0,0.0,0.164
34606,2025-04-07T23:00:00+02:00,0.225,0.0,0.0,0.0,0.0,0.122
34606,2025-04-08T00:00:00+02:00,0.119,0.0,0.0,0.0,0.0,0.088
4513,2025-04-07T01:00:00+02:00,0.122,0.0,0.0,0.0,0.0,0.023
4513,2025-04-07T02:00:00+02:00,0.117,0.0,0.001,0.0,0.0,0.026
4513,2025-04-07T03:00:00+02:00,0.096,0.0,0.002,0.0,0.0,0.026
4513,2025-04-07T04:00:00+02:00,0.124,0.0,0.005,0.0,0.0,0.016
4513,2025-04-07T05:00:00+02:00,0.081,0.0,0.004,0.0,0.0,0.018
4513,2025-04-07T06:00:00+02:00,0.038,0.0,0.003,0.0,0.0,0.019
4513,2025-04-07T07:00:00+02:00,0.079,0.0,0.004,0.0,0.0,0.016
4513,2025-04-07T08:00:00+02:00,0.04,0.0,0.003,0.0,0.0,0.017
4513,2025-04-07T09:00:00+02:00,0.831,0.0,0.01,0.0,0.0,0.015
4513,2025-04-07T10:00:00+02:00,1.297,0.0,0.035,0.0,0.0,0.005
4513,2025-04-07T11:00:00+02:00,1.358,0.0,0.434,0.0,0.0,0.002
4513,2025-04-07T12:00:00+02:00,1.745,0.0,0.15,0.0,0.0,0.0
4513,2025-04-07T13:00:00+02:00,0.954,0.0,0.013,0.0,0.0,0.008
4513,2025-04-07T14:00:00+02:00,0.093,0.0,0.005,0.0,0.0,0.013
4513,2025-04-07T15:00:00+02:00,0.04,0.0,0.004,0.0,0.0,0.017
4513,2025-04-07T16:00:00+02:00,0.039,0.0,0.004,0.0,0.0,0.018
4513,2025-04-07T17:00:00+02:00,0.042,0.0,0.004,0.0,0.0,0.016
4513,2025-04-07T18:00:00+02:00,0.048,0.0,0.005,0.0,0.0,0.014
4513,2025-04-07T19:00:00+02:00,0.083,0.0,0.005,0.0,0.0,0.014
4513,2025-04-07T20:00:00+02:00,0.038,0.0,0.004,0.0,0.0,0.019
4513,2025-04-07T21:00:00+02:00,0.075,0.0,0.003,0.0,0.0,0.018
4513,2025-04-07T22:00:00+02:00,0.993,0.0,0.001,0.0,0.0,0.008
4513,2025-04-07T23:00:00+02:00,1.184,0.0,0.0,0.0,0.0,0.013
4513,2025-04-08T00:00:00+02:00,0.35,0.0,0.0,0.0,0.0,0.021
21706,2025-04-07T01:00:00+02:00,0.14,0.0,0.001,0.0,0.0,0.06
21706,2025-04-07T02:00:00+02:00,0.13,0.0,0.0,0.0,0.0,0.061
21706,2025-04-07T03:00:00+02:00,0.189,0.0,0.0,0.0,0.0,0.054
21706,2025-04-07T04:00:00+02:00,0.183,0.0,0.0,0.0,0.0,0.055
21706,2025-04-07T05:00:00+02:00,0.186,0.0,0.001,0.0,0.0,0.054
21706,2025-04-07T06:00:00+02:00,0.156,0.0,0.0,0.0,0.0,0.058
21706,2025-04-07T07:00:00+02:00,0.257,0.0,0.004,0.0,0.0,0.066
21706,2025-04-07T08:00:00+02:00,0.162,0.0,0.0,0.0,0.0,0.06
21706,2025-04-07T09:00:00+02:00,0.158,0.0,0.003,0.0,0.0,0.06
21706,2025-04-07T10:00:00+02:00,0.152,0.0,0.0,0.0,0.0,0.06
21706,2025-04-07T11:00:00+02:00,0.267,0.0,0.001,0.0,0.0,0.079
21706,2025-04-07T12:00:00+02:00,0.375,0.0,0.002,0.0,0.0,0.091
21706,2025-04-07T13:00:00+02:00,0.311,0.0,0.0,0.0,0.0,0.086
21706,2025-04-07T14:00:00+02:00,0.312,0.0,0.005,0.0,0.0,0.086
21706,2025-04-07T15:00:00+02:00,0.242,0.0,0.0,0.0,0.0,0.093
21706,2025-04-07T16:00:00+02:00,0.328,0.0,0.0,0.0,0.0,0.091
21706,2025-04-07T17:00:00+02:00,0.177,0.0,0.0,0.0,0.0,0.074
21706,2025-04-07T18:00:00+02:00,0.219,0.0,0.0,0.0,0.0,0.065
21706,2025-04-07T19:00:00+02:00,0.419,0.0,0.0,0.0,0.0,0.165
21706,2025-04-07T20:00:00+02:00,0.295,0.0,0.0,0.0,0.0,0.09
21706,2025-04-07T21:00:00+02:00,1.363,0.0,0.0,0.0,0.0,0.147
21706,2025-04-07T22:00:00+02:00,0.72,0.0,0.0,0.0,0.0,0.099
21706,2025-04-07T23:00:00+02:00,0.355,0.0,0.0,0.0,0.0,0.071
21706,2025-04-08T00:00:00+02:00,0.164,0.0,0.001,0.0,0.0,0.045
40288,2025-04-07T01:00:00+02:00,0.166,0.0,0.05,0.0,0.0,0.046
40288,2025-04-07T02:00:00+02:00,0.074,0.0,0.02,0.0,0.0,0.052
40288,2025-04-07T03:00:00+02:00,0.081,0.0,0.04,0.0,0.0,0.046
40288,2025-04-07T04:00:00+02:00,0.093,0.0,0.054,0.0,0.0,0.04
40288,2025-04-07T05:00:00+02:00,0.104,0.0,0.05,0.0,0.0,0.04
40288,2025-04-07T06:00:00+02:00,0.089,0.0,0.048,0.0,0.0,0.042
40288,2025-04-07T07:00:00+02:00,0.1,0.0,0.035,0.0,0.0,0.047
40288,2025-04-07T08:00:00+02:00,0.065,0.0,0.013,0.0,0.0,0.053
40288,2025-04-07T09:00:00+02:00,0.128,0.0,0.059,0.0,0.0,0.044
40288,2025-04-07T10:00:00+02:00,0.092,0.0,0.051,0.0,0.0,0.038
40288,2025-04-07T11:00:00+02:00,0.135,0.0,0.147,0.0,0.0,0.027
40288,2025-04-07T12:00:00+02:00,0.318,0.0,0.418,0.0,0.0,0.012
40288,2025-04-07T13:00:00+02:00,0.468,0.0,0.409,0.0,0.0,0.003
40288,2025-04-07T14:00:00+02:00,0.886,0.0,0.09,0.0,0.0,0.001
40288,2025-04-07T15:00:00+02:00,0.788,0.0,0.041,0.0,0.0,0.041
40288,2025-04-07T16:00:00+02:00,0.151,0.0,0.036,0.0,0.0,0.04
40288,2025-04-07T17:00:00+02:00,0.155,0.0,0.048,0.0,0.0,0.037
40288,2025-04-07T18:00:00+02:00,0.223,0.0,0.063,0.0,0.0,0.031
40288,2025-04-07T19:00:00+02:00,0.225,0.0,0.057,0.0,0.0,0.04
40288,2025-04-07T20:00:00+02:00,0.219,0.0,0.052,0.0,0.0,0.042
40288,2025-04-07T21:00:00+02:00,0.295,0.0,0.048,0.0,0.0,0.032
40288,2025-04-07T22:00:00+02:00,1.187,0.0,0.028,0.0,0.0,0.061
40288,2025-04-07T23:00:00+02:00,0.664,0.0,0.017,0.0,0.0,0.057
40288,2025-04-08T00:00:00+02:00,0.273,0.0,0.042,0.0,0.0,0.054
215,2025-04-07T01:00:00+02:00,0.109,0.0,0.0,0.0,0.0,0.067
215,2025-04-07T02:00:00+02:00,0.073,0.0,0.0,0.0,0.0,0.061
215,2025-04-07T03:00:00+02:00,0.049,0.0,0.0,0.0,0.0,0.063
