IdMeasurePoint;Timestamp;Season;Imported;Exported;R1;R2;R3;R4
43455;2025-04-07T02:00:00+02:00;E;4,925;0,000;0,000;0,000;0,000;0,922
43455;2025-04-07T03:00:00+02:00;E;4,557;0,000;0,000;0,000;0,000;1,243
43455;2025-04-07T04:00:00+02:00;E;4,666;0,000;0,000;0,000;0,000;1,221
43455;2025-04-07T05:00:00+02:00;E;4,913;0,000;0,012;0,000;0,000;0,947
43455;2025-04-07T06:00:00+02:00;E;4,616;0,000;0,000;0,000;0,000;1,232
43455;2025-04-07T07:00:00+02:00;E;6,578;0,000;0,668;0,000;0,000;0,089
43455;2025-04-07T08:00:00+02:00;E;16,916;0,000;6,373;0,000;0,000;0,000
43455;2025-04-07T09:00:00+02:00;E;28,080;0,000;15,179;0,000;0,000;0,000
43455;2025-04-07T10:00:00+02:00;E;24,362;0,000;13,338;0,000;0,000;0,000
43455;2025-04-07T11:00:00+02:00;E;16,808;0,000;5,843;0,000;0,000;0,000
43455;2025-04-07T12:00:00+02:00;E;19,709;0,000;8,340;0,000;0,000;0,000
43455;2025-04-07T13:00:00+02:00;E;17,359;0,000;7,629;0,000;0,000;0,000
43455;2025-04-07T14:00:00+02:00;E;21,237;0,000;8,559;0,000;0,000;0,000
43455;2025-04-07T15:00:00+02:00;E;15,503;0,000;5,227;0,000;0,000;0,000
43455;2025-04-07T16:00:00+02:00;E;8,634;0,000;2,474;0,000;0,000;0,000
43455;2025-04-07T17:00:00+02:00;E;6,972;0,000;0,882;0,000;0,000;0,187
43455;2025-04-07T18:00:00+02:00;E;6,059;0,000;0,498;0,000;0,000;0,252
43455;2025-04-07T19:00:00+02:00;E;4,193;0,000;0,006;0,000;0,000;0,877
43455;2025-04-07T20:00:00+02:00;E;5,530;0,000;0,377;0,000;0,000;0,177
43455;2025-04-07T21:00:00+02:00;E;5,131;0,000;0,000;0,000;0,000;1,369
43455;2025-04-07T22:00:00+02:00;E;5,213;0,000;0,000;0,000;0,000;1,166
43455;2025-04-07T23:00:00+02:00;E;4,731;0,000;0,000;0,000;0,000;1,104
43455;2025-04-08T00:00:00+02:00;E;4,869;0,000;0,000;0,000;0,000;1,205
24065;2025-04-07T01:00:00+02:00;E;0,382;0,000;0,001;0,000;0,000;0,068
24065;2025-04-07T02:00:00+02:00;E;0,895;0,000;0,001;0,000;0,000;0,079
24065;2025-04-07T03:00:00+02:00;E;0,638;0,000;0,001;0,000;0,000;0,067
24065;2025-04-07T04:00:00+02:00;E;0,173;0,000;0,002;0,000;0,000;0,061
24065;2025-04-07T05:00:00+02:00;E;0,198;0,000;0,006;0,000;0,000;0,059
24065;2025-04-07T06:00:00+02:00;E;0,176;0,000;0,003;0,000;0,000;0,059
24065;2025-04-07T07:00:00+02:00;E;0,374;0,000;0,118;0,000;0,000;0,041
24065;2025-04-07T08:00:00+02:00;E;0,927;0,000;0,335;0,000;0,000;0,000
24065;2025-04-07T09:00:00+02:00;E;0,623;0,000;0,353;0,000;0,000;0,000
24065;2025-04-07T10:00:00+02:00;E;0,370;0,000;0,358;0,000;0,000;0,000
24065;2025-04-07T11:00:00+02:00;E;0,026;0,028;0,150;0,203;0,000;0,000
24065;2025-04-07T12:00:00+02:00;E;0,067;0,209;0,033;0,316;0,000;0,000
24065;2025-04-07T13:00:00+02:00;E;0,002;0,288;0,002;0,361;0,000;0,000
24065;2025-04-07T14:00:00+02:00;E;0,001;0,284;0,001;0,371;0,000;0,000
24065;2025-04-07T15:00:00+02:00;E;0,167;0,211;0,121;0,251;0,000;0,000
24065;2025-04-07T16:00:00+02:00;E;0,356;0,077;0,235;0,121;0,000;0,000
24065;2025-04-07T17:00:00+02:00;E;0,411;0,015;0,317;0,053;0,000;0,000
24065;2025-04-07T18:00:00+02:00;E;0,622;0,000;0,360;0,000;0,000;0,000
24065;2025-04-07T19:00:00+02:00;E;0,759;0,000;0,357;0,000;0,000;0,000
24065;2025-04-07T20:00:00+02:00;E;1,795;0,000;0,354;0,000;0,000;0,012
24065;2025-04-07T21:00:00+02:00;E;0,384;0,000;0,001;0,000;0,000;0,091
24065;2025-04-07T22:00:00+02:00;E;0,464;0,000;0,000;0,000;0,000;0,109
24065;2025-04-07T23:00:00+02:00;E;0,340;0,000;0,001;0,000;0,000;0,076
24065;2025-04-08T00:00:00+02:00;E;0,163;0,000;0,002;0,000;0,000;0,061
9228;2025-04-07T01:00:00+02:00;E;1,046;0,000;0,737;0,000;0,000;0,007
9228;2025-04-07T02:00:00+02:00;E;0,322;0,000;0,117;0,000;0,000;0,139
9228;2025-04-07T03:00:00+02:00;E;0,195;0,000;0,000;0,000;0,000;0,162
9228;2025-04-07T04:00:00+02:00;E;0,198;0,000;0,000;0,000;0,000;0,162
9228;2025-04-07T05:00:00+02:00;E;0,241;0,000;0,000;0,000;0,000;0,162
9228;2025-04-07T06:00:00+02:00;E;0,184;0,000;0,000;0,000;0,000;0,158
9228;2025-04-07T07:00:00+02:00;E;0,192;0,000;0,002;0,000;0,000;0,153
9228;2025-04-07T08:00:00+02:00;E;0,111;0,003;0,005;0,000;0,009;0,107
9228;2025-04-07T09:00:00+02:00;E;0,003;0,409;0,000;0,000;0,078;0,008
9228;2025-04-07T10:00:00+02:00;E;0,003;1,139;0,003;0,009;0,072;0,001
9228;2025-04-07T11:00:00+02:00;E;0,359;1,113;0,211;0,022;0,034;0,000
9228;2025-04-07T12:00:00+02:00;E;0,446;0,717;0,570;0,064;0,004;0,000
9228;2025-04-07T13:00:00+02:00;E;0,317;0,942;0,685;0,729;0,000;0,000
9228;2025-04-07T14:00:00+02:00;E;0,362;0,899;0,746;0,724;0,000;0,000
9228;2025-04-07T15:00:00+02:00;E;0,019;1,118;0,044;0,493;0,032;0,000
9228;2025-04-07T16:00:00+02:00;E;0,293;0,962;0,340;0,032;0,046;0,000
9228;2025-04-07T17:00:00+02:00;E;0,395;0,574;0,367;0,014;0,050;0,000
9228;2025-04-07T18:00:00+02:00;E;0,609;0,310;0,505;0,007;0,042;0,000
9228;2025-04-07T19:00:00+02:00;E;0,481;0,087;0,343;0,002;0,042;0,012
9228;2025-04-07T20:00:00+02:00;E;0,109;0,000;0,002;0,000;0,000;0,088
9228;2025-04-07T21:00:00+02:00;E;0,194;0,000;0,000;0,000;0,000;0,147
9228;2025-04-07T22:00:00+02:00;E;0,206;0,000;0,000;0,000;0,000;0,170
9228;2025-04-07T23:00:00+02:00;E;0,199;0,000;0,000;0,000;0,000;0,170
9228;2025-04-08T00:00:00+02:00;E;0,196;0,000;0,000;0,000;0,000;0,168
10382;2025-04-07T01:00:00+02:00;E;0,111;0,000;0,000;0,000;0,000;0,377
10382;2025-04-07T02:00:00+02:00;E;0,108;0,000;0,000;0,000;0,000;0,383
10382;2025-04-07T03:00:00+02:00;E;0,098;0,000;0,000;0,000;0,000;0,397
10382;2025-04-07T04:00:00+02:00;E;0,109;0,000;0,000;0,000;0,000;0,393
10382;2025-04-07T05:00:00+02:00;E;0,113;0,000;0,000;0,000;0,000;0,385
10382;2025-04-07T06:00:00+02:00;E;0,181;0,000;0,000;0,000;0,000;0,296
10382;2025-04-07T07:00:00+02:00;E;0,471;0,000;0,000;0,000;0,000;0,091
10382;2025-04-07T08:00:00+02:00;E;0,470;0,000;0,000;0,000;0,000;0,229
10382;2025-04-07T09:00:00+02:00;E;0,102;0,000;0,000;0,000;0,000;0,363
10382;2025-04-07T10:00:00+02:00;E;0,097;0,000;0,000;0,000;0,000;0,365
10382;2025-04-07T11:00:00+02:00;E;0,087;0,000;0,000;0,000;0,000;0,375
10382;2025-04-07T12:00:00+02:00;E;0,097;0,000;0,000;0,000;0,000;0,371
10382;2025-04-07T13:00:00+02:00;E;0,114;0,000;0,000;0,000;0,000;0,369
10382;2025-04-07T14:00:00+02:00;E;0,136;0,000;0,000;0,000;0,000;0,381
10382;2025-04-07T15:00:00+02:00;E;0,110;0,000;0,000;0,000;0,000;0,388
10382;2025-04-07T16:00:00+02:00;E;0,195;0,000;0,000;0,000;0,000;0,333
10382;2025-04-07T17:00:00+02:00;E;0,183;0,000;0,000;0,000;0,000;0,400
10382;2025-04-07T18:00:00+02:00;E;0,130;0,000;0,000;0,000;0,000;0,389
10382;2025-04-07T19:00:00+02:00;E;0,183;0,000;0,000;0,000;0,000;0,405
10382;2025-04-07T20:00:00+02:00;E;0,580;0,000;0,000;0,000;0,000;0,386
10382;2025-04-07T21:00:00+02:00;E;0,380;0,000;0,000;0,000;0,000;0,163
10382;2025-04-07T22:00:00+02:00;E;0,404;0,000;0,000;0,000;0,000;0,074
10382;2025-04-07T23:00:00+02:00;E;0,368;0,000;0,000;0,000;0,000;0,085
10382;2025-04-08T00:00:00+02:00;E;0,508;0,000;0,000;0,000;0,000;0,087
18237;2025-04-07T01:00:00+02:00;E;0,248;0,000;0,052;0,000;0,000;0,000
18237;2025-04-07T02:00:00+02:00;E;0,179;0,000;0,014;0,000;0,000;0,023
18237;2025-04-07T03:00:00+02:00;E;0,187;0,000;0,013;0,000;0,000;0,018
18237;2025-04-07T04:00:00+02:00;E;0,111;0,000;0,019;0,000;0,000;0,022
18237;2025-04-07T05:00:00+02:00;E;0,084;0,000;0,019;0,000;0,000;0,024
18237;2025-04-07T06:00:00+02:00;E;0,073;0,000;0,015;0,000;0,000;0,031
18237;2025-04-07T07:00:00+02:00;E;0,074;0,000;0,015;0,000;0,000;0,029
18237;2025-04-07T08:00:00+02:00;E;0,075;0,000;0,014;0,000;0,000;0,028
18237;2025-04-07T09:00:00+02:00;E;0,082;0,000;0,016;0,000;0,000;0,023
18237;2025-04-07T10:00:00+02:00;E;0,067;0,000;0,023;0,000;0,000;0,019
18237;2025-04-07T11:00:00+02:00;E;0,067;0,000;0,023;0,000;0,000;0,020
18237;2025-04-07T12:00:00+02:00;E;0,070;0,000;0,022;0,000;0,000;0,019
18237;2025-04-07T13:00:00+02:00;E;0,140;0,000;0,003;0,000;0,000;0,046
18237;2025-04-07T14:00:00+02:00;E;0,336;0,000;0,051;0,000;0,000;0,000
18237;2025-04-07T15:00:00+02:00;E;0,223;0,000;0,022;0,000;0,000;0,000
18237;2025-04-07T16:00:00+02:00;E;0,185;0,000;0,012;0,000;0,000;0,019
18237;2025-04-07T17:00:00+02:00;E;0,185;0,000;0,014;0,000;0,000;0,023
18237;2025-04-07T18:00:00+02:00;E;0,131;0,000;0,005;0,000;0,000;0,057
18237;2025-04-07T19:00:00+02:00;E;0,183;0,000;0,013;0,000;0,000;0,034
18237;2025-04-07T20:00:00+02:00;E;1,915;0,000;0,005;0,000;0,000;0,035
18237;2025-04-07T21:00:00+02:00;E;2,134;0,000;0,000;0,000;0,000;0,057
18237;2025-04-07T22:00:00+02:00;E;0,305;0,000;0,043;0,000;0,000;0,039
18237;2025-04-07T23:00:00+02:00;E;0,926;0,000;0,365;0,000;0,000;0,000
18237;2025-04-08T00:00:00+02:00;E;0,330;0,000;0,164;0,000;0,000;0,009
1010051481;2025-04-07T01:00:00+02:00;E;0,100;0,000;0,000;0,000;0,000;0,143
1010051481;2025-04-07T02:00:00+02:00;E;0,066;0,000;0,000;0,000;0,000;0,143
1010051481;2025-04-07T03:00:00+02:00;E;0,134;0,000;0,000;0,000;0,000;0,146
1010051481;2025-04-07T04:00:00+02:00;E;0,101;0,000;0,000;0,000;0,000;0,161
1010051481;2025-04-07T05:00:00+02:00;E;0,035;0,000;0,000;0,000;0,000;0,163
1010051481;2025-04-07T06:00:00+02:00;E;0,143;0,000;0,000;0,000;0,000;0,142
1010051481;2025-04-07T07:00:00+02:00;E;0,354;0,000;0,000;0,000;0,000;0,134
1010051481;2025-04-07T08:00:00+02:00;E;0,101;0,000;0,000;0,000;0,000;0,130
1010051481;2025-04-07T09:00:00+02:00;E;0,207;0,000;0,000;0,000;0,000;0,140
1010051481;2025-04-07T10:00:00+02:00;E;0,162;0,000;0,000;0,000;0,000;0,140
1010051481;2025-04-07T11:00:00+02:00;E;0,131;0,000;0,000;0,000;0,000;0,137
1010051481;2025-04-07T12:00:00+02:00;E;0,034;0,000;0,000;0,000;0,000;0,147
1010051481;2025-04-07T13:00:00+02:00;E;0,106;0,000;0,000;0,000;0,000;0,151
1010051481;2025-04-07T14:00:00+02:00;E;0,145;0,000;0,000;0,000;0,000;0,135
1010051481;2025-04-07T15:00:00+02:00;E;0,068;0,000;0,000;0,000;0,000;0,137
1010051481;2025-04-07T16:00:00+02:00;E;0,119;0,000;0,000;0,000;0,000;0,140
1010051481;2025-04-07T17:00:00+02:00;E;0,121;0,000;0,000;0,000;0,000;0,141
1010051481;2025-04-07T18:00:00+02:00;E;0,115;0,000;0,000;0,000;0,000;0,142
1010051481;2025-04-07T19:00:00+02:00;E;0,056;0,000;0,000;0,000;0,000;0,145
1010051481;2025-04-07T20:00:00+02:00;E;1,709;0,000;0,000;0,000;0,000;0,150
1010051481;2025-04-07T21:00:00+02:00;E;2,245;0,000;0,000;0,000;0,000;0,139
1010051481;2025-04-07T22:00:00+02:00;E;0,577;0,000;0,000;0,000;0,000;0,139
1010051481;2025-04-07T23:00:00+02:00;E;0,881;0,000;0,000;0,000;0,000;0,159
1010051481;2025-04-08T00:00:00+02:00;E;0,440;0,000;0,000;0,000;0,000;0,138
51949;2025-04-07T01:00:00+02:00;E;0,145;0,000;0,001;0,000;0,000;0,062
51949;2025-04-07T02:00:00+02:00;E;0,086;0,000;0,000;0,000;0,000;0,054
51949;2025-04-07T03:00:00+02:00;E;0,100;0,000;0,000;0,000;0,000;0,054
51949;2025-04-07T04:00:00+02:00;E;0,424;0,000;0,000;0,000;0,000;0,053
51949;2025-04-07T05:00:00+02:00;E;0,165;0,000;0,001;0,000;0,000;0,067
51949;2025-04-07T06:00:00+02:00;E;0,167;0,000;0,000;0,000;0,000;0,076
51949;2025-04-07T07:00:00+02:00;E;1,550;0,000;0,000;0,000;0,000;0,055
51949;2025-04-07T08:00:00+02:00;E;0,157;0,000;0,005;0,000;0,000;0,062
51949;2025-04-07T09:00:00+02:00;E;0,806;0,000;0,000;0,000;0,000;0,072
51949;2025-04-07T10:00:00+02:00;E;0,148;0,000;0,001;0,000;0,000;0,051
51949;2025-04-07T11:00:00+02:00;E;0,172;0,000;0,000;0,000;0,000;0,064
51949;2025-04-07T12:00:00+02:00;E;0,304;0,000;0,000;0,000;0,000;0,076
51949;2025-04-07T13:00:00+02:00;E;0,286;0,000;0,000;0,000;0,000;0,076
51949;2025-04-07T14:00:00+02:00;E;0,288;0,000;0,000;0,000;0,000;0,056
51949;2025-04-07T15:00:00+02:00;E;0,217;0,000;0,004;0,000;0,000;0,054
51949;2025-04-07T16:00:00+02:00;E;0,275;0,000;0,005;0,000;0,000;0,084
51949;2025-04-07T17:00:00+02:00;E;0,597;0,000;0,000;0,000;0,000;0,094
51949;2025-04-07T18:00:00+02:00;E;0,399;0,000;0,000;0,000;0,000;0,098
51949;2025-04-07T19:00:00+02:00;E;0,785;0,000;0,000;0,000;0,000;0,100
51949;2025-04-07T20:00:00+02:00;E;0,397;0,000;0,001;0,000;0,000;0,105
51949;2025-04-07T21:00:00+02:00;E;0,580;0,000;0,000;0,000;0,000;0,088
51949;2025-04-07T22:00:00+02:00;E;0,266;0,000;0,000;0,000;0,000;0,078
51949;2025-04-07T23:00:00+02:00;E;0,224;0,000;0,000;0,000;0,000;0,076
51949;2025-04-08T00:00:00+02:00;E;0,126;0,000;0,000;0,000;0,000;0,057
61086;2025-04-07T01:00:00+02:00;E;0,063;0,000;0,001;0,000;0,000;0,021
61086;2025-04-07T02:00:00+02:00;E;0,230;0,000;0,000;0,000;0,000;0,022
61086;2025-04-07T03:00:00+02:00;E;0,020;0,000;0,000;0,000;0,000;0,036
61086;2025-04-07T04:00:00+02:00;E;0,162;0,000;0,001;0,000;0,000;0,012
61086;2025-04-07T05:00:00+02:00;E;0,215;0,000;0,001;0,000;0,000;0,031
61086;2025-04-07T06:00:00+02:00;E;0,048;0,000;0,000;0,000;0,000;0,026
61086;2025-04-07T07:00:00+02:00;E;0,060;0,000;0,000;0,000;0,000;0,022
61086;2025-04-07T08:00:00+02:00;E;0,062;0,000;0,001;0,000;0,000;0,022
61086;2025-04-07T09:00:00+02:00;E;0,212;0,000;0,000;0,000;0,000;0,035
61086;2025-04-07T10:00:00+02:00;E;0,056;0,000;0,000;0,000;0,000;0,022
61086;2025-04-07T11:00:00+02:00;E;1,417;0,000;0,045;0,000;0,000;0,015
61086;2025-04-07T12:00:00+02:00;E;1,151;0,000;0,000;0,000;0,000;0,024
61086;2025-04-07T13:00:00+02:00;E;1,161;0,000;0,001;0,000;0,000;0,033
61086;2025-04-07T14:00:00+02:00;E;1,061;0,000;0,000;0,000;0,000;0,024
61086;2025-04-07T15:00:00+02:00;E;0,416;0,000;0,021;0,000;0,000;0,017
61086;2025-04-07T16:00:00+02:00;E;0,033;0,000;0,000;0,000;0,000;0,031
61086;2025-04-07T17:00:00+02:00;E;0,068;0,000;0,000;0,000;0,000;0,020
61086;2025-04-07T18:00:00+02:00;E;0,229;0,000;0,001;0,000;0,000;0,020
61086;2025-04-07T19:00:00+02:00;E;0,114;0,000;0,000;0,000;0,000;0,027
61086;2025-04-07T20:00:00+02:00;E;0,049;0,000;0,001;0,000;0,000;0,026
61086;2025-04-07T21:00:00+02:00;E;0,240;0,000;0,000;0,000;0,000;0,022
61086;2025-04-07T22:00:00+02:00;E;0,224;0,000;0,037;0,000;0,000;0,015
61086;2025-04-07T23:00:00+02:00;E;0,728;0,000;0,021;0,000;0,000;0,013
61086;2025-04-08T00:00:00+02:00;E;0,047;0,000;0,000;0,000;0,000;0,040
34606;2025-04-07T01:00:00+02:00;E;0,088;0,000;0,000;0,000;0,000;0,082
34606;2025-04-07T02:00:00+02:00;E;0,102;0,000;0,000;0,000;0,000;0,080
34606;2025-04-07T03:00:00+02:00;E;0,090;0,000;0,000;0,000;0,000;0,081
34606;2025-04-07T04:00:00+02:00;E;0,077;0,000;0,000;0,000;0,000;0,080
34606;2025-04-07T05:00:00+02:00;E;0,093;0,000;0,000;0,000;0,000;0,084
34606;2025-04-07T06:00:00+02:00;E;0,098;0,000;0,000;0,000;0,000;0,080
34606;2025-04-07T07:00:00+02:00;E;0,095;0,000;0,000;0,000;0,000;0,081
34606;2025-04-07T08:00:00+02:00;E;0,078;0,000;0,000;0,000;0,000;0,058
34606;2025-04-07T09:00:00+02:00;E;0,028;0,000;0,000;0,000;0,000;0,035
34606;2025-04-07T10:00:00+02:00;E;0,023;0,000;0,000;0,000;0,000;0,035
34606;2025-04-07T11:00:00+02:00;E;0,023;0,000;0,000;0,000;0,000;0,036
34606;2025-04-07T12:00:00+02:00;E;0,022;0,000;0,000;0,000;0,000;0,034
34606;2025-04-07T13:00:00+02:00;E;0,024;0,000;0,000;0,000;0,000;0,036
34606;2025-04-07T14:00:00+02:00;E;0,028;0,000;0,000;0,000;0,000;0,035
34606;2025-04-07T15:00:00+02:00;E;0,027;0,000;0,000;0,000;0,000;0,036
34606;2025-04-07T16:00:00+02:00;E;0,028;0,000;0,000;0,000;0,000;0,035
34606;2025-04-07T17:00:00+02:00;E;0,027;0,000;0,000;0,000;0,000;0,036
34606;2025-04-07T18:00:00+02:00;E;0,028;0,000;0,000;0,000;0,000;0,035
34606;2025-04-07T19:00:00+02:00;E;0,024;0,000;0,000;0,000;0,000;0,037
34606;2025-04-07T20:00:00+02:00;E;0,023;0,000;0,000;0,000;0,000;0,036
34606;2025-04-07T21:00:00+02:00;E;0,596;0,000;0,000;0,000;0,000;0,092
34606;2025-04-07T22:00:00+02:00;E;0,250;0,000;0,000;0,000;0,000;0,164
34606;2025-04-07T23:00:00+02:00;E;0,225;0,000;0,000;0,000;0,000;0,122
34606;2025-04-08T00:00:00+02:00;E;0,119;0,000;0,000;0,000;0,000;0,088
4513;2025-04-07T01:00:00+02:00;E;0,122;0,000;0,000;0,000;0,000;0,023
4513;2025-04-07T02:00:00+02:00;E;0,117;0,000;0,001;0,000;0,000;0,026
4513;2025-04-07T03:00:00+02:00;E;0,096;0,000;0,002;0,000;0,000;0,026
4513;2025-04-07T04:00:00+02:00;E;0,124;0,000;0,005;0,000;0,000;0,016
4513;2025-04-07T05:00:00+02:00;E;0,081;0,000;0,004;0,000;0,000;0,018
4513;2025-04-07T06:00:00+02:00;E;0,038;0,000;0,003;0,000;0,000;0,019
4513;2025-04-07T07:00:00+02:00;E;0,079;0,000;0,004;0,000;0,000;0,016
4513;2025-04-07T08:00:00+02:00;E;0,040;0,000;0,003;0,000;0,000;0,017
4513;2025-04-07T09:00:00+02:00;E;0,831;0,000;0,010;0,000;0,000;0,015
4513;2025-04-07T10:00:00+02:00;E;1,297;0,000;0,035;0,000;0,000;0,005
4513;2025-04-07T11:00:00+02:00;E;1,358;0,000;0,434;0,000;0,000;0,002
4513;2025-04-07T12:00:00+02:00;E;1,745;0,000;0,150;0,000;0,000;0,000
4513;2025-04-07T13:00:00+02:00;E;0,954;0,000;0,013;0,000;0,000;0,008
4513;2025-04-07T14:00:00+02:00;E;0,093;0,000;0,005;0,000;0,000;0,013
4513;2025-04-07T15:00:00+02:00;E;0,040;0,000;0,004;0,000;0,000;0,017
4513;2025-04-07T16:00:00+02:00;E;0,039;0,000;0,004;0,000;0,000;0,018
4513;2025-04-07T17:00:00+02:00;E;0,042;0,000;0,004;0,000;0,000;0,016
4513;2025-04-07T18:00:00+02:00;E;0,048;0,000;0,005;0,000;0,000;0,014
4513;2025-04-07T19:00:00+02:00;E;0,083;0,000;0,005;0,000;0,000;0,014
4513;2025-04-07T20:00:00+02:00;E;0,038;0,000;0,004;0,000;0,000;0,019
4513;2025-04-07T21:00:00+02:00;E;0,075;0,000;0,003;0,000;0,000;0,018
4513;2025-04-07T22:00:00+02:00;E;0,993;0,000;0,001;0,000;0,000;0,008
4513;2025-04-07T23:00:00+02:00;E;1,184;0,000;0,000;0,000;0,000;0,013
4513;2025-04-08T00:00:00+02:00;E;0,350;0,000;0,000;0,000;0,000;0,021
21706;2025-04-07T01:00:00+02:00;E;0,140;0,000;0,001;0,000;0,000;0,060
21706;2025-04-07T02:00:00+02:00;E;0,130;0,000;0,000;0,000;0,000;0,061
21706;2025-04-07T03:00:00+02:00;E;0,189;0,000;0,000;0,000;0,000;0,054
21706;2025-04-07T04:00:00+02:00;E;0,183;0,000;0,000;0,000;0,000;0,055
21706;2025-04-07T05:00:00+02:00;E;0,186;0,000;0,001;0,000;0,000;0,054
21706;2025-04-07T06:00:00+02:00;E;0,156;0,000;0,000;0,000;0,000;0,058
21706;2025-04-07T07:00:00+02:00;E;0,257;0,000;0,004;0,000;0,000;0,066
21706;2025-04-07T08:00:00+02:00;E;0,162;0,000;0,000;0,000;0,000;0,060
21706;2025-04-07T09:00:00+02:00;E;0,158;0,000;0,003;0,000;0,000;0,060
21706;2025-04-07T10:00:00+02:00;E;0,152;0,000;0,000;0,000;0,000;0,060
21706;2025-04-07T11:00:00+02:00;E;0,267;0,000;0,001;0,000;0,000;0,079
21706;2025-04-07T12:00:00+02:00;E;0,375;0,000;0,002;0,000;0,000;0,091
21706;2025-04-07T13:00:00+02:00;E;0,311;0,000;0,000;0,000;0,000;0,086
21706;2025-04-07T14:00:00+02:00;E;0,312;0,000;0,005;0,000;0,000;0,086
21706;2025-04-07T15:00:00+02:00;E;0,242;0,000;0,000;0,000;0,000;0,093
21706;2025-04-07T16:00:00+02:00;E;0,328;0,000;0,000;0,000;0,000;0,091
21706;2025-04-07T17:00:00+02:00;E;0,177;0,000;0,000;0,000;0,000;0,074
21706;2025-04-07T18:00:00+02:00;E;0,219;0,000;0,000;0,000;0,000;0,065
21706;2025-04-07T19:00:00+02:00;E;0,419;0,000;0,000;0,000;0,000;0,165
21706;2025-04-07T20:00:00+02:00;E;0,295;0,000;0,000;0,000;0,000;0,090
21706;2025-04-07T21:00:00+02:00;E;1,363;0,000;0,000;0,000;0,000;0,147
21706;2025-04-07T22:00:00+02:00;E;0,720;0,000;0,000;0,000;0,000;0,099
21706;2025-04-07T23:00:00+02:00;E;0,355;0,000;0,000;0,000;0,000;0,071
21706;2025-04-08T00:00:00+02:00;E;0,164;0,000;0,001;0,000;0,000;0,045
40288;2025-04-07T01:00:00+02:00;E;0,166;0,000;0,050;0,000;0,000;0,046
40288;2025-04-07T02:00:00+02:00;E;0,074;0,000;0,020;0,000;0,000;0,052
40288;2025-04-07T03:00:00+02:00;E;0,081;0,000;0,040;0,000;0,000;0,046
40288;2025-04-07T04:00:00+02:00;E;0,093;0,000;0,054;0,000;0,000;0,040
40288;2025-04-07T05:00:00+02:00;E;0,104;0,000;0,050;0,000;0,000;0,040
40288;2025-04-07T06:00:00+02:00;E;0,089;0,000;0,048;0,000;0,000;0,042
40288;2025-04-07T07:00:00+02:00;E;0,100;0,000;0,035;0,000;0,000;0,047
40288;2025-04-07T08:00:00+02:00;E;0,065;0,000;0,013;0,000;0,000;0,053
40288;2025-04-07T09:00:00+02:00;E;0,128;0,000;0,059;0,000;0,000;0,044
40288;2025-04-07T10:00:00+02:00;E;0,092;0,000;0,051;0,000;0,000;0,038
40288;2025-04-07T11:00:00+02:00;E;0,135;0,000;0,147;0,000;0,000;0,027
40288;2025-04-07T12:00:00+02:00;E;0,318;0,000;0,418;0,000;0,000;0,012
40288;2025-04-07T13:00:00+02:00;E;0,468;0,000;0,409;0,000;0,000;0,003
